Alces alces
Yucca faxoniana
Yucca rostrata
Yucca thompsoniana
Yucca torreyi
Epipactis gigantea
Hexalectris grandiflora
Hexalectris nitida
Hexalectris revoluta
Hexalectris spicata
Hexalectris spicata var. arizonica
Hexalectris spicata var. spicata
Hexalectris warnockii
Malaxis ehrenbergii
Malaxis macrostachya
Malaxis wendtii
Spiranthes cinnabarina
Spiranthes confusa
Stenorrhynchos michuacanus
Acourtia nana
Acourtia runcinata
Acourtia wrightii
Ageratina havanensis
Ageratina herbacea
Ageratina rothrockii
Ageratina wrightii
Amblyolepis setigera
Ambrosia acanthicarpa
Ambrosia artemisiifolia
Ambrosia confertiflora
Ambrosia psilostachya
Amphiachyris dracunculoides
Aphanostephus ramosissimus var. humilis
Artemisia carruthii
Artemisia caudata
Artemisia dracunculus
Artemisia ludoviciana
Artemisia ludoviciana ssp. albula
Artemisia ludoviciana ssp. ludoviciana
Aster hesperius
Baccharis havardii
Baccharis pteronioides
Baccharis salicifolia
Baccharis salicina
Baccharis wrightii
Bahia absinthifolia var. dealbata
Bahia bigelovii
Bahia biternata
Bahia dissecta
Bahia pedata
Baileya multiradiata
Barkleyanthus salicifolius
Berlandiera lyrata
Bidens bigelovii
Bidens laevis
Bidens leptocephala
Brickellia brachyphylla var. terlinguensis
Brickellia californica
Brickellia conduplicata
Brickellia coulteri
Brickellia cylindracea
Brickellia eupatorioides var. chlorolepis
Brickellia grandiflora
Brickellia laciniata
Brickellia lemmonii var. conduplicata
Brickellia veronicifolia var. petrophila
Brickelliastrum fendleri
Calyptocarpus vialis
Carminatia tenuiflora
Carphochaete bigelovii
Centaurea americana
Centaurea melitensis
Chaetopappa bellioides
Chaetopappa ericoides
Chaptalia texana
Chloracantha spinosa
Chromolaena bigelovii
Chromolaena odorata
Chrysactinia mexicana
Chrysothamnus baileyi
Chrysothamnus spathulatus
Cirsium ochrocentrum
Cirsium texanum
Cirsium turneri
Cirsium undulatum var. undulatum
Conoclinium betonicifolium
Conoclinium greggii
Conyza canadensis
Cosmos parviflorus
Dicranocarpus parviflorus
Dyssodia papposa
Eclipta prostrata
Engelmannia peristenia
Erigeron colomexicanus
Erigeron flagellaris
Erigeron modestus
Erigeron versicolor
Eupatorium rugosum
Evax verna var. verna
Flaveria trinervia
Flourensia cernua
Flyriella parryi
Gaillardia coahuilensis
Gaillardia pinnatifida
Galinsoga parviflora
Grindelia arizonica
Grindelia havardii
Grindelia nuda var. nuda
Gutierrezia glutinosa
Gutierrezia microcephala
Gutierrezia sarothrae
Gutierrezia sphaerocephala
Gymnosperma glutinosum
Haploesthes greggii var. texana
Helenium elegans var. amphilobum
Helenium microcephalum
Helenium microcephalum var. microcephalum
Helenium microcephalum var. ooclinium
Helenium quadridentatum
Helianthus annuus
Helianthus ciliaris
Helianthus niveus ssp. canescens
Helianthus petiolaris
Heliomeris longifolia var. longifolia
Heliopsis parvifolia
Heterosperma pinnatum
Heterotheca canescens
Heterotheca fulcrata var. senilis
Heterotheca subaxillaris
Heterotheca villosa
Hieracium wrightii
Hymenoclea monogyra
Hymenoxys odorata
Isocoma pluriflora
Iva ambrosiifolia
Jefea brevifolia
Koanophyllon solidaginifolium
Laennecia coulteri
Laennecia filaginoides
Laennecia sophiifolia
Liatris punctata var. punctata
Machaeranthera blephariphylla
Machaeranthera gracilis
Machaeranthera pinnatifida
Machaeranthera pinnatifida var. chihuahuana
Machaeranthera pinnatifida var. pinnatifida
Machaeranthera scabrella
Machaeranthera tanacetifolia
Melampodium leucanthum
Nicolletia edwardsii
Packera millelobata
Palafoxia riograndensis
Palafoxia rosea var. macrolepis
Parthenium argentatum
Parthenium confertum
Parthenium hysterophorus
Parthenium incanum
Pectis angustifolia
Pectis angustifolia var. angustifolia
Pectis angustifolia var. tenella
Pectis cylindrica
Pectis filipes var. subnuda
Pectis papposa var. grandis
Pectis prostrata
Pericome caudata
Perityle aglossa
Perityle bisetosa var. scalaris
Perityle dissecta
Perityle parryi
Perityle rupestris var. albiflora
Perityle vaseyi
Pinaropappus roseus
Pluchea purpurascens
Pluchea sericea
Porophyllum ruderale ssp. macrocephalum
Porophyllum scoparium
Psathyrotes scaposa
Psathyrotopsis scaposa
Pseudoclappia arenaria
Pseudognaphalium arizonicum
Pseudognaphalium canescens ssp. microcephalum
Pseudognaphalium macounii
Pseudognaphalium pringlei
Pseudognaphalium stramineum
Pseudognaphalium viscosum
Psilactis brevilingulata
Psilostrophe gnaphalioides
Psilostrophe tagetina var. cerifera
Ratibida columnifera
Sanvitalia ocymoides
Sanvitalia procumbens
Schkuhria anthemoidea
Schkuhria multiflora
Senecio flaccidus var. flaccidus
Senecio parryi
Simsia calva
Solidago canadensis var. scabra
Solidago juliae
Solidago radula
Solidago velutina
Solidago wrightii
Sonchus asper
Sonchus oleraceus
Stephanomeria pauciflora
Stephanomeria wrightii
Stevia ovata var. texana
Stevia salicifolia
Stevia serrata
Stevia viscida
Symphyotrichum divaricatum
Symphyotrichum expansum
Tagetes micrantha
Taraxacum officinale
Tetragonotheca texana
Tetraneuris scaposa var. scaposa
Thelesperma ambiguum
Thelesperma filifolium var. intermedium
Thelesperma longipes
Thelesperma megapotamicum var. megapotamicum
Thelesperma simplicifolium
Thymophylla acerosa
Thymophylla aurea var. polychaeta
Thymophylla micropoides
Thymophylla pentachaeta var. pentachaeta
Townsendia exscapa
Trixis californica
Verbesina encelioides
Verbesina oreophila
Vernonia marginata
Viguiera cordifolia
Viguiera dentata
Viguiera multiflora
Viguiera stenoloba var. chihuahuensis
Wedelia texana
Xanthium strumarium
Xylorhiza wrightii
Xylothamia triantha
Zinnia acerosa
Zinnia grandiflora
Campanula rotundifolia
Lobelia berlandieri var. brachypoda
Lobelia cardinalis
Lobelia fenestralis
Antiphytum heliotropioides
Cryptantha albida
Cryptantha angustifolia
Cryptantha crassipes
Cryptantha crassisepala
Cryptantha mexicana
Cryptantha minima
Cryptantha palmeri
Hackelia besseyi
Hackelia pinetorum
Lappula occidentalis var. occidentalis
Lithospermum incisum
Lithospermum multiflorum
Lithospermum viride
Nama dichotomum
Nama havardii
Nama hispidum
Nama torynophyllum
Nama undulatum
Omphalodes aliena
Tiquilia canescens var. canescens
Tiquilia gossypina
Tiquilia greggii
Tiquilia hispidissima
Tiquilia mexicana
Heliotropium confertifolium
Heliotropium convolvulaceum
Heliotropium curassavicum var. curassavicum
Heliotropium glabriusculum
Heliotropium greggii
Heliotropium molle
Heliotropium procumbens
Heliotropium torreyi
Phacelia caerulea
Phacelia congesta
Phacelia infundibuliformis
Phacelia integrifolia var. texana
Phacelia pallida
Phacelia popei
Phacelia robusta
Phacelia rupestris
Arabis fendleri
Brassica rapa var. rapa
Cardamine macrocarpa var. texana
Descurainia pinnata
Descurainia richardsonii
Descurainia sophia
Dimorphocarpa wislizeni
Draba cuneifolia
Eruca vesicaria ssp. sativa
Erysimum capitatum
Erysimum capitatum var. capitatum
Erysimum capitatum var. purshii
Halimolobos diffusa
Lepidium alyssoides var. angustifolium
Lepidium austrinum
Lepidium lasiocarpum var. wrightii
Lepidium oblongum
Lepidium sordidum
Lesquerella argyraea
Lesquerella fendleri
Lesquerella gordonii
Lesquerella mcvaughiana
Lesquerella purpurea
Mancoa pubens
Nerisyrenia camporum
Pennellia micrantha
Rorippa nasturtium-aquaticum
Rorippa ramosa
Rorippa sinuata
Rorippa teres
Schoenocrambe linearifolia
Selenia dissecta
Sinapis arvensis
Sisymbrium auriculatum
Sisymbrium irio
Stanleya pinnata
Streptanthus carinatus ssp. carinatus
Streptanthus cutleri
Streptanthus platycarpus
Synthlipsis greggii
Thelypodium texanum
Thelypodium wrightii
Cleomella longipes
Polanisia uniglandulosa
Koeberlinia spinosa
Oligomeris linifolia
Sesuvium portulacastrum
Trianthema portulacastrum
Alternanthera caracasana
Alternanthera polygonoides
Alternanthera sessilis
Amaranthus albus
Amaranthus arenicola
Amaranthus blitoides
Amaranthus fimbriatus
Amaranthus hybridus
Amaranthus palmeri
Amaranthus polygonoides
Amaranthus powellii
Amaranthus retroflexus
Amaranthus scleropoides
Amaranthus spinosus
Amaranthus torreyi
Amaranthus wrightii
Atriplex acanthocarpa
Atriplex canescens var. canescens
Atriplex elegans
Atriplex obovata
Atriplex rosea
Chenopodium album
Chenopodium ambrosioides
Chenopodium atrovirens
Chenopodium berlandieri
Chenopodium fremontii
Chenopodium graveolens
Chenopodium incanum var. elatum
Chenopodium leptophyllum
Chenopodium murale
Chenopodium neomexicanum
Chenopodium pratericola
Corispermum americanum
Corispermum nitidum
Cycloloma atriplicifolium
Froelichia arizonica
Froelichia drummondii
Froelichia floridana
Froelichia gracilis
Froelichia interrupta
Gomphrena haageana
Gomphrena nitida
Gomphrena serrata
Guilleminea densa
Guilleminea densa var. aggregata
Guilleminea densa var. densa
Iresine heterophylla
Iresine leptoclada
Monolepis nuttalliana
Salsola kali
Salsola tragus
Suaeda suffrutescens var. suffrutescens
Tidestromia carnosa
Tidestromia lanuginosa
Tidestromia suffruticosa
Talinopsis frutescens
Ariocarpus fissuratus
Coryphantha chaffeyi
Coryphantha dasyacantha
Coryphantha duncanii
Coryphantha echinus
Coryphantha macromeris var. macromeris
Coryphantha ramillosa
Coryphantha scheeri var. scheeri
Coryphantha tuberculosa
Coryphantha tuberculosa var. tuberculosa
Coryphantha tuberculosa var. varicolor
Echinocactus horizonthalonius
Echinocactus texensis
Echinocereus coccineus var. paucispinus
Echinocereus dasyacanthus
Echinocereus enneacanthus var. enneacanthus
Echinocereus fendleri var. fendleri
Echinocereus pectinatus var. wenigeri
Echinocereus stramineus var. stramineus
Echinocereus viridiflorus var. davisii
Echinocereus viridiflorus var. russanthus
Echinocereus viridiflorus var. weedinii
Echinocereus X neomexicanus
Echinomastus intertextus var. dasyacanthus
Echinomastus mariposensis
Echinomastus warnockii
Epithelantha bokei
Epithelantha micromeris var. micromeris
Ferocactus hamatacanthus var. hamatacanthus
Glandulicactus uncinatus var. wrightii
Mammillaria heyderi var. heyderi
Mammillaria lasiacantha
Mammillaria meiacantha
Mammillaria pottsii
Neolloydia conoidea
Opuntia aggeria
Opuntia azurea var. aureispina
Opuntia azurea var. diplopurpurea
Opuntia azurea var. parva
Opuntia camanchica
Opuntia chisosensis
Opuntia densispina
Opuntia dulcis
Opuntia engelmannii var. engelmannii
Opuntia engelmannii var. lindheimeri
Opuntia engelmannii var. linguiformis
Opuntia ficus-indica
Opuntia grahamii
Opuntia imbricata
Opuntia imbricata var. arborescens
Opuntia imbricata var. argentea
Opuntia kleiniae
Opuntia leptocaulis
Opuntia macrocentra
Opuntia pottsii
Opuntia rufida
Opuntia santa-rita
Opuntia schottii var. grahamii
Opuntia spinosibacca
Opuntia tortispina
Peniocereus greggii
Thelocactus bicolor var. bicolor
Arenaria benthamii
Arenaria lanuginosa
Arenaria ludens
Cerastium axillare
Cerastium brachypodum
Cerastium glomeratum
Drymaria laxiflora
Drymaria leptophylla
Drymaria pachyphylla
Paronychia jamesii
Silene antirrhina
Silene laciniata ssp. greggii
Stellaria cuspidata
Stellaria prostrata
Mollugo cerviana
Talinum aurantiacum
Talinum brevicaule
Talinum longipes
Talinum parviflorum
Talinum pulchellum
Abronia angustifolia
Abronia fragrans
Acleisanthes acutifolia
Acleisanthes longiflora
Allionia incarnata var. incarnata
Ammocodon chenopodioides
Anulocaulis eriosolenus
Boerhavia anisophylla
Boerhavia coccinea
Boerhavia diffusa
Boerhavia erecta
Boerhavia gracillima
Boerhavia intermedia
Boerhavia linearifolia
Boerhavia scandens
Boerhavia spicata
Boerhavia wrightii
Cyphomeris gypsophiloides
Mirabilis aggregata
Mirabilis albida
Mirabilis glabra
Mirabilis glabrifolia
Mirabilis linearis
Mirabilis oxybaphoides
Mirabilis texensis
Nyctaginia capitata
Selinocarpus angustifolius
Selinocarpus parvifolius
Rivina humilis
Eriogonum abertianum
Eriogonum havardii
Eriogonum hemipterum
Eriogonum hieracifolium
Eriogonum jamesii var. undulatum
Eriogonum lachnogynum
Eriogonum polycladon
Eriogonum rotundifolium
Eriogonum tenellum
Eriogonum tenellum var. platyphyllum
Eriogonum tenellum var. tenellum
Eriogonum wrightii var. wrightii
Polygonum convolvulus
Polygonum hydropiperoides
Polygonum lapathifolium
Polygonum pensylvanicum
Polygonum persicaria
Rumex altissimus
Rumex chrysocarpus
Rumex crispus
Rumex maritimus
Rumex salicifolius var. mexicanus
Rumex violascens
Portulaca oleracea
Portulaca pilosa
Portulaca suffrutescens
Talinum paniculatum
Tamarix
Tamarix aphylla
Tamarix chinensis
Tamarix gallica
Tamarix ramosissima
Celastrus scandens
Mortonia scabrella
Mortonia sempervirens
Schaefferia cuneifolia
Commelina dianthifolia
Commelina elegans
Commelina erecta var. angustifolia
Setcreasea leiandra
Tradescantia brevifolia
Tradescantia wrightii var. glandulopubescens
Fendlera rigida
Fendlera rupicola
Philadelphus microphyllus var. microphyllus
Philadelphus serpyllifolius
Cevallia sinuata
Eucnide bartonioides
Mentzelia asperula
Mentzelia lindheimeri
Mentzelia mexicana
Mentzelia multiflora
Mentzelia oligosperma
Mentzelia pachyrhiza
Mentzelia pumila
Mentzelia texana
Forsellesia spinescens
Glossopetalon spinescens var. spinescens
Pilostyles thurberi
Apodanthera undulata
Cucurbita foetidissima
Ibervillea lindheimeri
Ibervillea tenuisecta
Sicyos glaber
Sicyos laciniatus
Sicyos microphyllus
Sicyos parviflorus
Sambucus nigra ssp. cerulea
Lonicera albiflora
Symphoricarpos palmeri
Ephedra antisyphilitica
Ephedra aspera
Ephedra pedunculata
Ephedra torreyana var. powelliorum
Ephedra trifurca
Equisetum laevigatum
Diospyros texana
Arbutus xalapensis
Fouquieria splendens
Gilia incisa
Gilia insignis
Gilia rigidula ssp. acerosa
Gilia rigidula ssp. rigidula
Gilia stewartii
Ipomopsis aggregata
Ipomopsis arizonica
Ipomopsis havardii
Ipomopsis laxiflora
Ipomopsis longiflora
Ipomopsis pumila
Loeselia greggii
Loeselia mexicana
Phlox mesoleuca
Phlox nana
Phlox triovulata
Anagallis arvensis
Androsace occidentalis
Samolus ebracteatus ssp. cuneatus
Samolus valerandi ssp. parviflorus
Sideroxylon lanuginosum ssp. rigidum
Acacia angustissima
Acacia angustissima var. chisosiana
Acacia angustissima var. texensis
Acacia berlandieri
Acacia constricta
Acacia farnesiana
Acacia greggii var. greggii
Acacia neovernicosa
Acacia rigidula
Acacia roemeriana
Acacia schottii
Astragalus emoryanus var. terlinguensis
Astragalus leptocarpus
Astragalus mollissimus var. earlei
Astragalus nuttallianus var. austrinus
Astragalus wrightii
Brongniartia minutifolia
Caesalpinia gilliesii
Caesalpinia jamesii
Caesalpinia parryi
Caesalpinia wootonii
Calliandra herbacea
Calliandra humilis
Calliandra iselyi
Cercidium texanum
Cercis canadensis var. mexicana
Chamaecrista greggii
Cologania angustifolia
Dalea aurea
Dalea formosa
Dalea frutescens
Dalea greggii
Dalea jamesii
Dalea lachnostachys
Dalea lanata var. terminalis
Dalea laniceps
Dalea leporina
Dalea nana var. carnescens
Dalea neomexicana var. longipila
Dalea pogonathera var. pogonathera
Dalea polygonoides
Dalea wrightii
Desmanthus cooleyi
Desmanthus glandulosus
Desmanthus obtusus
Desmanthus velutinus
Desmodium grahamii
Desmodium psilophyllum
Eysenhardtia texana
Galactia
Hoffmanseggia drepanocarpa
Hoffmanseggia glauca
Indigofera lindheimeriana
Leucaena retusa
Lotus plebeius
Lupinus havardii
Macroptilium atropurpureum
Medicago polymorpha
Medicago sativa
Melilotus alba
Melilotus indicus
Melilotus officinalis
Mimosa aculeaticarpa var. biuncifera
Mimosa borealis
Mimosa dysocarpa
Mimosa emoryana
Mimosa texana
Mimosa turneri
Mimosa warnockii
Neptunia pubescens var. microcarpa
Nissolia platycalyx
Parkinsonia aculeata
Peteria scoparia
Phaseolus acutifolius
Phaseolus angustissimus
Phaseolus filiformis
Phaseolus grayanus
Phaseolus pedicellatus
Prosopis glandulosa
Prosopis glandulosa var. glandulosa
Prosopis glandulosa var. torreyana
Prosopis pubescens
Rhynchosia minima
Rhynchosia senna var. texana
Senna bauhinioides
Senna durangensis
Senna lindheimeriana
Senna orcuttii
Senna pilosior
Senna pumilio
Senna ripleyana
Senna roemeriana
Sophora secundiflora
Vicia ludoviciana ssp. ludoviciana
Vicia ludoviciana var. occidentalis
Polygala alba
Polygala barbeyana
Polygala lindheimeri
Polygala lindheimeri var. lindheimeri
Polygala lindheimeri var. parvifolia
Polygala macradenia
Polygala maravillasensis
Polygala nudata
Polygala obscura
Polygala scoparioides
Ostrya virginiana var. chisosensis
Quercus buckleyi
Quercus carmenensis
Quercus emoryi
Quercus fusiformis
Quercus gambelii
Quercus graciliformis
Quercus gravesii
Quercus grisea
Quercus hinckleyi
Quercus hypoleucoides
Quercus intricata
Quercus laceyi
Quercus mohriana
Quercus muehlenbergii
Quercus pungens
Quercus robusta
Quercus rugosa
Quercus sinuata
Quercus tardifolia
Quercus vaseyana
Quercus X pauciloba
Carya illinoinensis
Juglans major
Juglans microcarpa var. stewartii
Garrya ovata ssp. goldmanii
Garrya wrightii
Amsonia longiflora var. longiflora
Amsonia palmeri
Apocynum androsaemifolium
Apocynum cannabinum
Apocynum medium var. floribundum
Asclepias asperula ssp. asperula
Asclepias brachystephana
Asclepias glaucescens
Asclepias incarnata
Asclepias nummularia
Asclepias oenotheroides
Asclepias perennis
Asclepias sperryi
Asclepias subverticillata
Asclepias texana
Cynanchum barbigerum
Cynanchum pringlei
Cynanchum racemosum var. unifarium
Funastrum crispum
Funastrum cynanchoides ssp. cynanchoides
Funastrum cynanchoides ssp. heterophyllum
Funastrum torreyi
Haplophyton crooksii
Macrosiphonia hypoleuca
Macrosiphonia lanuginosa var. macrosiphon
Matelea parvifolia
Matelea producta
Matelea reticulata
Matelea sagittifolia
Nerium oleander
Telosiphonia hypoleuca
Centaurium arizonicum
Centaurium calycosum var. calycosum
Eustoma exaltatum ssp. russellianum
Bouvardia ternifolia
Cephalanthus occidentalis
Cephalanthus salicifolius
Galium aparine
Galium mexicanum ssp. flexicum
Galium mexicanum var. asperulum
Galium microphyllum
Galium proliferum
Galium texense
Galium uncinulatum
Galium virgatum
Galium wrightii
Hedyotis butterwickiae
Hedyotis intricata
Hedyotis mullerae
Hedyotis nigricans var. nigricans
Hedyotis pooleana
Houstonia acerosa
Erodium cicutarium
Erodium texanum
Geranium caespitosum
Anisacanthus linearis
Anisacanthus puberulus
Carlowrightia arizonica
Carlowrightia linearifolia
Carlowrightia parviflora
Carlowrightia serpyllifolia
Carlowrightia texana
Carlowrightia torreyana
Dyschoriste decumbens
Dyschoriste linearis var. cinerascens
Justicia americana
Justicia pilosella
Justicia warnockii
Justicia wrightii
Ruellia parryi
Siphonoglossa pilosella
Stenandrium barbatum
Tetramerium nervosum
Chilopsis linearis
Tecoma stans
Agastache micrantha
Agastache pallidiflora
Agastache pallidiflora ssp. neomexicana
Agastache pallidiflora var. havardii
Hedeoma costata
Hedeoma drummondii
Hedeoma mollis
Hedeoma nana
Hedeoma plicata
Hedeoma reverchonii var. serpyllifolia
