Alces alces
Rhodobium porosum
Rhopalosiphum ceraesifoliae
Rhopalosiphum maidis
Rhopalosiphum padi
Sitobion avenae
Therioaphis riehmi
Uroleucon rudbeckiae
Wahlgreniella nervata
Magicicada
Okanagana bella
Sigara
Scolops
Publilia modesta
Lygus elisus
Chlorochroa granulosa
Chlorochroa ligata
Chrysis coerulans
Dolichomitus imperator
Netelia
Ophion
Cosipara tricoloralis
Metaxmeste nubicola
Drepana bilineata
Catocala briseis
Catocala relicta
Lophocampa maculata
Platarctia parthenos
Scoliopteryx libatrix
Acasis viridata
Biston betularia
Campaea perlata
Cladara limitaria
Dysstroma brunneata
Dysstroma citrata
Epirrhoe alternata
Erannis tiliaria
Eulithis destinata
Eulithis propulsata
Eulithis testata
Eupithecia anticaria
Eupithecia columbiata
Eupithecia misturata
Eupithecia perfusca
Eupithecia subfuscata
Eustroma semiatrata
Horisme intestinata
Hydriomena furcata
Itame bitactata
Lomographa semiclarata
Metanema inatomaria
Rheumaptera hastata
Semiothisa neptaria
Sicya macularia
Thera otisi
Xanthorhoe munitata
Amblyscirtes aenus
Amblyscirtes vialis
Atalopedes campestris
Epargyreus clarus
Erynnis funeralis
Erynnis icelus
Erynnis pacuvius
Erynnis persius
Euphyes vestris
Hesperia colorado
Hesperia comma
Hesperia juba
Hesperia nevada
Hesperia uncas
Oarisma garita
Ochlodes sylvanoides
Paratrytone snowi
Pholisora catullus
Piruna pirus
Poanes taxiles
Polites draco
Polites mystic
Polites sonora
Polites themistocles
Pyrgus centaureae
Pyrgus communis
Pyrgus ruralis
Pyrgus ruralis lagunae
Stinga morrisoni
Thorybes mexicana
Thorybes mexicanus
Malacosoma americanum
Malacosoma disstria
Phyllodesma americana
Agriades glandon
Callophrys affinis
Callophrys augustinus
Callophrys eryphon
Callophrys gryneus
Callophrys mossii
Callophrys polios
Callophrys sheridanii
Callophrys spinetorum
Celastrina argiolus
Celastrina echo sidara
Celastrina ladon
Celastrina lucia lumarco
Cupido amyntula
Cupido comyntas
Echinargus isola
Euphilotes ancilla
Everes amyntula
Everes comyntas
Glaucopsyche lygdamus
Glaucopsyche piasus
Hemiargus isola
Leptotes marina
Lycaena cupreus
Lycaena dorcas
Lycaena helloides
Lycaena heteronea
Lycaena rubidus
Plebejus cotundra
Plebejus glandon
Plebejus icarioides
Plebejus lupini
Plebejus melissa
Plebejus saepiolus
Plebejus shasta
Satyrium behrii
Satyrium californica
Satyrium titus
Strymon melinus
Abagrotis placida
Agroperina lateritia
Aletia oxygala
Amphipoea americana
Anagrapha falcifera
Andropolia contacta
Apamea amputatrix
Apamea devastator
Apamea finitima
Autographa ampla
Autographa bimaculata
Autographa californica
Autographa mappa
Autographa pseudogamma
Diarsia dislocata
Eurois astricta
Eurois occulta
Euxoa auxiliaris
Euxoa tessellata
Faronta diffusa
Graphiphora haruspica
Helicoverpa zea
Lacinipolia olivacea
Lacinipolia renigera
Leucania insueta
Lithomoia solidaginis
Lithophane georgii
Nephelodes minians
Orthosia hibisci
Paradiarsia littoralis
Peridroma saucia
Polia imbrifera
Raphia frater
Syngrapha selecta
Xylena cineritia
Aglais milberti
Agraulis vanillae
Boloria bellona
Boloria chariclea
Boloria eunomia
Boloria freija
Boloria frigga
Boloria selene
Boloria titania
Cercyonis oetus
Cercyonis pegala
Chlosyne damoetas
Chlosyne gorgone
Chlosyne nycteis
Chlosyne palla
Chlosyne whitneyi
Coenonympha tullia
Coenonympha tullia ochracea
Cyllopsis pertepida
Danaus gilippus
Danaus plexippus
Erebia callias
Erebia epipsodea
Erebia magdalena
Euphydryas anicia
Euphydryas chalcedona
Euptoieta claudia
Junonia coenia
Limenitis weidemeyerii
Neominois ridingsii
Nymphalis antiopa
Nymphalis californica
Nymphalis milberti
Oeneis chryxus
Oeneis jutta
Oeneis melissa
Oeneis uhleri
Phyciodes batesii
Phyciodes cocyta
Phyciodes pallida
Phyciodes pratensis
Phyciodes pulchella
Phyciodes tharos
Poladryas arachne
Poladryas minuta arachne
Polygonia faunus
Polygonia gracilis
Polygonia oreas
Polygonia oreas nigrozephyrus
Polygonia satyrus
Speyeria aphrodite
Speyeria atlantis
Speyeria callippe
Speyeria coronis
Speyeria edwardsii
Speyeria egleis
Speyeria egleis secreta
Speyeria hesperis
Speyeria mormonia
Speyeria zerene
Vanessa annabella
Vanessa atalanta
Vanessa cardui
Vanessa virginiensis
Papilio eurymedon
Papilio machaon bairdii
Papilio multicaudata
Papilio multicaudatus
Papilio polyxenes
Papilio rutulus
Papilio zelicaon
Parnassius smintheus
Abaeis nicippe
Anthocharis julia
Anthocharis sara julia
Colias alexandra
Colias eurytheme
Colias meadii
Colias philodice
Colias scudderi
Colias scudderii
Euchloe ausonides
Euchloe olympia
Eurema mexicana
Eurema nicippe
Nathalis iole
Neophasia menapia
Pieris marginalis
Pieris napi
Pieris rapae
Pontia beckerii
Pontia occidentalis
Pontia protodice
Pontia sisymbrii
Zerene cesonia
Coloradia luski
Hyles gallii
Smerinthus cerisyi
Sphinx gordius
Chrysopa
Sympetrum danae
Arphia conspersa
Melanoplus infantilis
Metator pardalinus
Trimerotropis
Ceuthophilus alpinus
Capnia coloradensis
Capnia confusa
Capnia gracilaria
Eucapnopsis brevicauda
Paracapnia angulata
Utacapnia logana
Alloperla pilosa
Alloperla severa
Alloperla thalia
Paraperla frontalis
Plumiperla diversa
Suwallia pallidula
Suwallia starki
Sweltsa borealis
Sweltsa coloradensis
Sweltsa fidelis
Sweltsa lamba
Triznaka signata
Paraleuctra
Paraleuctra occidentalis
Paraleuctra projecta
Paraleuctra vershina
Perlomyia utahensis
Amphinemura banksi
Malenka californica
Malenka coloradensis
Malenka flexura
Podmosta decepta
Podmosta delicatula
Prostoia besametsa
Zapada cinctipes
Zapada frigida
Zapada haysi
Zapada oregonensis
Claassenia sabulosa
Hesperoperla pacifica
Arcynopteryx compacta
Cultus aestivalis
Diura knowltoni
Isoperla fulva
Isoperla petersoni
Isoperla quinquepunctata
Isoperla sobria
Kogotus modestus
Megarcys signata
Pictetiella expansa
Skwala americana
Pteronarcella badia
Pteronarcys californica
Doddsia occidentalis
Taenionema pallidum
Allomyia chama
Allomyia gnathos
Allomyia tripunctata
Apatania zonella
Brachycentrus americanus
Micrasema bactro
Agapetus boulderensis
Anagapetus debilis
Culoptila thoracica
Glossosoma parvulum
Glossosoma ventrale
Glossosoma verdonum
Helicopsyche borealis
Arctopsyche grandis
Ceratopsyche morosa
Ceratopsyche oslari
Cheumatopsyche analis
Cheumatopsyche pettiti
Hydropsyche incommoda
Hydropsyche morosa
Hydropsyche occidentalis
Hydropsyche oslari
Agraylea multipunctata
Hydroptila pecos
Hydroptila rono
Leucotrichia pictipes
Ochrotrichia
Oxyethira
Stactobiella delira
Lepidostoma apornum
Lepidostoma cascadense
Lepidostoma ormeum
Lepidostoma pluviale
Lepidostoma roafi
Lepidostoma stigma
Lepidostoma unicolor
Nectopsyche stigmatica
Oecetis avara
Oecetis inconspicua
Amphicosmoecus canax
Anabolia bimaculata
Asynarchus montanus
Asynarchus nigriculus
Chyrandra centralis
Dicosmoecus atripes
Ecclisomyia conspersa
Ecclisomyia maculosa
Glyphopsyche irrorata
Hesperophylax designatus
Hesperophylax magnus
Hesperophylax occidentalis
Homophylax flavipennis
Limnephilus abbreviatus
Limnephilus castor
Limnephilus coloradensis
Limnephilus diversus
Limnephilus externus
Limnephilus hyalinus
Limnephilus indivisus
Limnephilus lithus
Limnephilus moestus
Limnephilus picturatus
Limnephilus productus
Limnephilus rhombicus
Limnephilus sansoni
Limnephilus sublunatus
Nemotaulius hostilis
Onocosmoecus unicolor
Psychoglypha ormiae
Psychoglypha subborealis
Psychoronia costalis
Molanna flavicornis
Chimarra
Dolophilodes
Agrypnia deflata
Plectrocnemia aureola
Plectrocnemia cinerea
Polycentropus aureolus
Polycentropus cinereus
Psychomyia flavida
Rhyacophila alberta
Rhyacophila angelita
Rhyacophila brunnea
Rhyacophila coloradensis
Rhyacophila harmstoni
Rhyacophila hyalinata
Rhyacophila pellisa
Rhyacophila trucula
Rhyacophila valuma
Rhyacophila vao
Rhyacophila verrula
Neophylax splendens
Neothremma alicia
Oligophlebodes minutus
Annelida
Nemata
Collotheca pelagica
Carteria
Enchytraeidae
Conochiloides
Conochilus
Filinia
Filinia longiseta
Filinia terminalis
Pompholyx
Spongilla lacustris
Polycelis coronata
Asplanchna
Anuraea
Brachionus
Kellicottia longispinus
Keratella cochlearis
Keratella hiemalis
Keratella quadrata
Keratella serrulata
Keratella testudo
Notholca
Notholca foliacea
Notholca longispina
Notholca squamula
Euchlanis
Ascomorpha
Gastropus
Lecane
Monostyla
Microcodon
Cephalodella
Ploesoma lenticulare
Ploesoma truncatum
Polyarthra
Polyarthra trigla
Synchaeta
Trichocerca
Trichotria
Naididae
Tubificidae
Musculium lacustre
Pisidium
Pisidium casertanum
Pisidium milium
Pisidium nitidum
Sphaerium
Cystocoleus ebeneus
Phaeocollybia
Psilocybe
Ramaria
Thrombium epigeum
Coprinopsis atramentaria
Agaricus
Agaricus amicosus
Agaricus bisporus
Agaricus bitorquis
Agaricus silvicola
Agaricus xanthodermus
Lepiota
Lepiota felina
Tulostoma
Amanita ceciliae
Amanita muscaria var. flavivolvata
Amanita vaginata
Hebeloma
Hebeloma alpinum
Hebeloma cf. elatum
Hebeloma crustuliniforme
Hebeloma fastibile
Cortinarius
Cortinarius cf. alboviolaceus
Cortinarius cf. torvus
Cortinarius pingue
Galerina
Galerina marginata
Gymnopilus
Hebeloma mesophaeum
Inocybe
Inocybe geophylla var. geophylla
Inocybe geophylla var. lilacina
Inocybe lilacina
Entoloma
Laccaria
Laccaria bicolor
Laccaria laccata
Laccaria laccata var. pallidifolia
Laccaria nobilis
Flammulina populicola
Marasmius oreades
Crucibulum laeve
Cyathus
Cyathus olla
Cyathus olla
Pleurotus
Pluteus
Pluteus brunneidiscus
Pluteus cervinus
Hypholoma fasciculare
Hypholoma fasciculare
Hypholoma flavifolium
Pholiota
Pholiota squarrosa
Stropharia
Catathelasma imperiale
Clitocybe
Clitocybe dilatata
Clitocybe robusta
Collybia cookei
Gymnopus
Gymnopus cf. spongiosus
Hohenbuehelia
Hygrophorus
Hygrophorus chrysodon
Hygrophorus erubescens
Hygrophorus olivaceoalbus
Hygrophorus pustulatus
Leucopaxillus albissimus
Leucopaxillus giganteus
Melanoleuca
Melanoleuca angelesiana
Melanoleuca cognata
Melanoleuca evenosa
Mycena
Mycena adonis
Mycena amicta
Mycena pura
Mycena pura
Omphalina epichysium
Phyllotopsis nidulans
Tricholoma
Tricholoma focale
Tricholoma imbricatum
Tricholoma saponaceum
Tricholoma saponaceum
Tricholoma sp. subg. contexticutis
Tricholoma vaccinum
Tricholoma venenatum
Tricholomopsis rutilans
Xeromphalina
Xeromphalina campanella
Xeromphalina cauticinalis
Boletus
Boletus edulis
Chalciporus piperatus
Leccinum
Leccinum holopus
Rhizopogon
Suillus brevipes
Suillus lakei
Suillus tomentosus
Chroogomphus vinicolor
Gomphidius
Gomphidius glutinosus
Gomphidius subroseus
Gomphidius subroseus
Hygrophoropsis aurantiaca
Suillus
Suillus albivelatus
Suillus brevipes
Suillus lakei
Tapinella panuoides
Cantharellus cibarius
Cantharellus cibarius var. roseocanus
Helvella lacunosa
Ceratiomyxa fruticulosa
Peniophora rufa
Echinostelium minutum
Phellinus
Phellinus tremulae
Cladonia cervicornis
Cladonia coniocraea
Cladonia ecmocyna
Cladonia pyxidata
Bryoria fuscescens
Dactylina madreporiformis
Flavocetraria nivalis
Parmelia saxatilis
Parmelia sulcata
Parmeliopsis ambigua
Usnea cavernosa
Usnea lapponica
Vulpicida pinastri
Xanthoparmelia coloradoensis
Cribraria argillacea
Cribraria atrofusca
Cribraria cancellata
Cribraria mirabilis
Cribraria oregana
Cribraria purpurea
Licea castanea
Licea kleistobolus
Licea minima
Licea pusilla
Licea variabilis
Lycogala epidendrum
Tuberifera ferruginosa
Calvatia
Calvatia booniana
Calvatia cretacea
Calvatia fumosa
Calvatia subsculpta
Lycoperdon
Lycoperdon echinatum
Lycoperdon perlatum
Morganella pyriformis
Neolecta vitellina
Leptogium saturninum
Nephroma helveticum
Pannaria pezizoides
Pannaria tavaresii
Psoroma hypnorum
Peltigera
Peltigera aphthosa
Peltigera canina
Peltigera collina
Peltigera malacea
Solorina crocea
Solorina crocera
Gyromitra infula
Helvella lacunosa
Peziza
Scutellinia
Scutellinia scutellata
Scutellinia setosa
Sepultaria
Diachea subsessilis
Diderma alpinum
Diderma chondrioderma
Diderma montanum
Diderma niveum
Diderma radiatum
Didymium clavus
Didymium difforme
Didymium dubium
Didymium melanospermum
Didymium squamulosum
Lepidoderma carestianum
Lepidoderma chaitelli
Lepidoderma tigrinum
Badhamia foliicola
Badhamia ovispora
Badhamia utricularis
Craterium leucocephalum
Craterium minutum
Fuligo septica
Leocarpus fragilis
Physarum albescens
Physarum alpinum
Physarum auriscalpium
Physarum bethelii
Physarum bitectum
Physarum bivalve
Physarum carneum
Physarum cinerium
Physarum decipiens
Physarum lateritium
Physarum leucophaeum
Physarum mutabile
Physarum notabile
Physarum nutans
Physarum oblatum
Physarum pusillum
Physarum vernum
Physarum viride
Albatrellus ovinus
Fomitopsis pinicola
Gloeophyllum sepiarium
Cryptoporus volvatus
Cryptoporus volvatus
Phaeolus
Polyporus arcularius
Polyporus squamosus
Polyporus squamosus
Polyporus varius
Polyporus varius
Pycnoporus cinnabarinus
Trichaptum abietinum
Trichaptum biforme
Irpex lacteus
Artomyces pyxidatus
Lactarius
Lactarius camphoratus
Lactarius deliciosus var. areolatus
Lactarius deterrimus
Lactarius luculentus var. laetus
Lactarius repraesentaneus
Lactarius uvidus var. montanus
Russula
Russula aeruginea
Russula brevipes var. acrior
Russula decolorans
Russula gracilis
Russula nigricans
Russula paludosa
Russula paludosa
Russula xerampelina
Stereum hirsutum
Comatricha alpina
Comatricha laxa
Comatricha nigra
Comatricha pulchella
Lamproderma arcyrioides
Lamproderma atrosporum
Lamproderma carestiae
Lamproderma columbinum
Lamproderma cribrariodes
Lamproderma echinosporum
Lamproderma sauteri
Stemonitis axifera
Stemonitis flavogenita
Stemonitis fusca
Symphytocarpus flaccidus
Enerthenema melanospermum
Enerthenema papillatum
Paradiachea caespitosa
Stemonitopsis hyperopta
Stemonitopsis subcaespitosa
Stemonitopsis typhina
Physconia muscigena
Hydnellum aurantiacum
Hydnellum suaveolens
Sarcodon imbricatum
Calomyxa metallica
Dianema corticatum
Arcyodes incarnata
Arcyria cinerea
Arcyria globosa
Arcyria helvetica
Arcyria incarnata
Arcyria nutans
Arcyria versicolor
Arcyria
Hemitrichia abietina
Hemitrichia clavata
Hemitrichia montana
Metatrichia floriformis
Perichaena chrysosperma
Perichaena corticalis
Perichaena vermicularis
Prototrichia metallica
Trichia 
Trichia 
Trichia 
Trichia 
Trichia 
Trichia contorta
Trichia decipiens
Trichia favoginea
Trichia lutescens
Umbilicaria
Umbilicaria americana
Dermatocarpon reticulatum
Cymbella minuta f. latens
Fragilaria virescens var. exigua
Achnanthes austriaca
Achnanthes conspicua
Achnanthes holsatica
Achnanthes linearis var. curta
Achnanthes rosenstockii
Achnanthes affinis
Achnanthes clevei
Achnanthes detha
Achnanthes exigua
Achnanthes laterostrata
Achnanthes levanderi
Achnanthes linearis
Achnanthes marginulata
Achnanthes microcephala
Achnanthes minutissima
Achnanthes oestrupii
Achnanthidium
Cocconeis
Aulacoseira alpigena
Aulacoseira distans
Aulacoseira distans var. nivalis
Aulacoseira lirata
Aulacoseira perglabra
Hantzschia amphioxys
Nitzschia acicularis
Nitzschia dissipata
Nitzschia fonticola
Nitzschia frustulum
Nitzschia linearis
Nitzschia microcephala
Nitzschia palea
Nitzschia palea var. palea
Nitzschia paleacea
Nitzschia perminuta
Chromulina parvula
Chrysococcus panctiformis
Kephyrion spirale
Chroomonas nordstedtii
Cryptomonas erosa
Cryptomonas marssonii
Cryptomonas ovata
Rhodomonas minuta
Cymbella hebridica
Cymbella lunata
Cymbella minuta
Cymbella minuta var. silesiaca
Cymbella naviculiformis
Gomphonema angustatum
Gomphonema parvulum
Eunotia bigibba var. pumila
Eunotia incisa
Eunotia pectinalis
Eunotia pectinalis var. minor
Asterionella formosa
Asterionella formosa var. formosa
Diatoma anceps
Diatoma hiemale var. mesodon
Diatoma mesodon
Fragilaria brevistriata
Fragilaria capucina
Fragilaria capucina var. capucina
Fragilaria construens var. venter
Fragilaria crotonensis
Fragilaria leptostauron
Fragilaria leptostauron var. dubia
Fragilaria pinnata
Fragilaria vaucheriae
Fragilaria virescens
Hannaea arcus
Hannaea arcus var. amphioxys
Meridion circulare
Meridion circulare var. constrictum
Synedra parasitica
Synedra radians
Synedra rumpens
Synedra rumpens var. familiaris
Synedra rumpens var. rumpens
Ceratium
Ceratium hirundinella
Melosira lirata
Orthoseira roseana
Frustulia rhomboides
Anomoeoneis serians var. brachysira
Navicula pseudoscutiformis
Navicula variostriata
Luticola
Navicula contenta var. biceps
Navicula perpusilla
Navicula arvensis
Navicula cryptocephala
Navicula cryptocephala var. veneta
Navicula luzonensis
Navicula minima
Navicula miniscula
Navicula notha
Navicula radiosa
Navicula schmassmannii
Navicula subbacillum
Navicula viridula var. avenacea
Navicula vitrea
Caloneis bacillum
Caloneis ventricosa var. alpina
Navicula elginensis var. lata
Pinnularia abaujensis var. rostrata
Pinnularia alpina
Pinnularia biceps
Pinnularia borealis
Pinnularia brebissonii
Pinnularia nodosa
Navicula pupula
Sellaphora laevissima
Sellaphora pupula
Navicula cuspidata
Stauroneis anceps
Stauroneis phoenicenteron
Stauroneis smithii
Chrysolykos plantonicus
Dinobryon bavaricum
Dinobryon cylindricum
Dinobryon cylindricum var. alpinum
Dinobryon divergens
Dinobryon pediforme
Dinobryon sertularia
Dinobryon sociale
Pseudokephyrion entzii
Erkenia subaequiciliata
Ochromonas
Ochromonas minuscula
Syncrypta
Mallomonas akrokomas
Mallomonas alpina
Mallomonas tonsurata
Spiniferomonas
Synura
Pennales
Glenodinium
Peridinium
Peridinium cinctum
Chrysochromulina parva
Chrysamoeba
Rhizosolenia
Rhopalodia gibba
Surirella
Tabellaria fenestrata
Tabellaria flocculosa
Tetracyclus emarginatus
Cyclotella
Cyclotella stelligera
Antrozous pallidus pallidus
Corynorhinus rafinesquii pallescans
Bos taurus
Ovis canadensis
Odocoileus
Odocoileus hemionus
Odocoileus virginianus
Pecari tajacu
Canis familiaris
Canis latrans
Urocyon cinereoargenteus
Vulpes macrotis
Felis silvestris
Lynx rufus
Puma concolor
Conepatus mesoleucus
Mephitis
Mephitis macroura
Mephitis mephitis
Spilogale putorius
Taxidea
Taxidea taxus
Bassariscus astutus
Nasua narica
Nasua nasua
Procyon lotor
Ursus americanus
Nyctinomops femorosaccus
Tadarida
Tadarida brasiliensis
Choeronycteris mexicana
Leptonycteris curasoae
Leptonycteris nivalis
Leptonycteris yerbabuenae
Macrotus californicus
Antrozous pallidus
Eptesicus fuscus
Lasionycteris noctivagans
Lasiurus blossevillii
Lasiurus cinereus
Myotis
Myotis auriculus
Myotis californicus
Myotis evotis
Myotis leibii
Myotis lucifugus
Myotis thysanodes
Myotis velifer
Myotis volans
Myotis yumanensis
Pipistrellus hesperus
Plecotus rafinesquii
Plecotus townsendii
Lepus
Lepus alleni
Lepus californicus
Sylvilagus
Sylvilagus audubonii
Castor canadensis
Neotoma
Neotoma albigula
Neotoma mexicana
Onychomys
Onychomys torridus
Peromyscus
Peromyscus boylii
Peromyscus eremicus
Peromyscus leucopus
Peromyscus maniculatus
Peromyscus merriami
Reithrodontomys fulvescens
Reithrodontomys megalotis
Sigmodon
Sigmodon arizonae
Sigmodon arizonae arizonae
Sigmodon hispidus
Sigmodon ochrognathus
Erethizon dorsatum
Thomomys
Thomomys bottae
Thomomys bulbivorus
Chaetodipus
Chaetodipus baileyi
Chaetodipus hispidus
Chaetodipus intermedius
Chaetodipus penicillatus
Dipodomys
Dipodomys merriami
Dipodomys ordii
